Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1592521200.0,2020-06-18 11-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592517600.0,2020-06-18 10-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592514000.0,2020-06-18 09-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592510400.0,2020-06-18 08-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592506800.0,2020-06-18 07-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.1449,1376.24
1592503200.0,2020-06-18 06-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592499600.0,2020-06-18 05-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592496000.0,2020-06-18 04-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592492400.0,2020-06-18 03-PM,BTCUSD,9499.51,9499.51,9499.51,9499.51,0.0,0.0
1592488800.0,2020-06-18 02-PM,BTCUSD,9400,9499.51,9400,9499.51,0.0005695,5.41
1592485200.0,2020-06-18 01-PM,BTCUSD,9500,9500,9400,9400,0.000533,5.01
1592481600.0,2020-06-18 12-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592478000.0,2020-06-18 11-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592474400.0,2020-06-18 10-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592470800.0,2020-06-18 09-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592467200.0,2020-06-18 08-AM,BTCUSD,9560.75,9560.75,9500,9500,0.001314,12.48
1592463600.0,2020-06-18 07-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592460000.0,2020-06-18 06-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592456400.0,2020-06-18 05-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592452800.0,2020-06-18 04-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592449200.0,2020-06-18 03-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592445600.0,2020-06-18 02-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592442000.0,2020-06-18 01-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592438400.0,2020-06-18 12-AM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592434800.0,2020-06-17 11-PM,BTCUSD,9560.75,9560.75,9560.75,9560.75,0.0,0.0
1592431200.0,2020-06-17 10-PM,BTCUSD,9567.92,9567.92,9560.75,9560.75,0.008966,85.72
1592427600.0,2020-06-17 09-PM,BTCUSD,9567.92,9567.92,9567.92,9567.92,0.0,0.0
1592424000.0,2020-06-17 08-PM,BTCUSD,9399,9567.92,9334.3,9567.92,0.04517,421.89
1592420400.0,2020-06-17 07-PM,BTCUSD,9597.95,9597.95,9399,9399,0.035,328.97
1592416800.0,2020-06-17 06-PM,BTCUSD,9500,9597.95,9500,9597.95,0.0005314,5.1
1592413200.0,2020-06-17 05-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592409600.0,2020-06-17 04-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592406000.0,2020-06-17 03-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592402400.0,2020-06-17 02-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592398800.0,2020-06-17 01-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592395200.0,2020-06-17 12-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592391600.0,2020-06-17 11-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592388000.0,2020-06-17 10-AM,BTCUSD,9600,9600,9500,9500,0.2892,2747.06
1592384400.0,2020-06-17 09-AM,BTCUSD,9600,9600,9600,9600,0.0,0.0
1592380800.0,2020-06-17 08-AM,BTCUSD,9545.9,9600,9545.9,9600,0.001603,15.39
1592377200.0,2020-06-17 07-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592373600.0,2020-06-17 06-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592370000.0,2020-06-17 05-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592366400.0,2020-06-17 04-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592362800.0,2020-06-17 03-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592359200.0,2020-06-17 02-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592355600.0,2020-06-17 01-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592352000.0,2020-06-17 12-AM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592348400.0,2020-06-16 11-PM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592344800.0,2020-06-16 10-PM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592341200.0,2020-06-16 09-PM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592337600.0,2020-06-16 08-PM,BTCUSD,9545.9,9545.9,9545.9,9545.9,0.0,0.0
1592334000.0,2020-06-16 07-PM,BTCUSD,9500,9545.9,9500,9545.9,0.004685,44.73
1592330400.0,2020-06-16 06-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592326800.0,2020-06-16 05-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592323200.0,2020-06-16 04-PM,BTCUSD,9485.19,9593.25,9110.51,9500,0.06185,581.47
1592319600.0,2020-06-16 03-PM,BTCUSD,9475,9485.19,9475,9485.19,0.001241,11.77
1592316000.0,2020-06-16 02-PM,BTCUSD,9597.21,9597.21,9475,9475,0.0065,61.62
1592312400.0,2020-06-16 01-PM,BTCUSD,9597.21,9597.21,9597.21,9597.21,0.0,0.0
1592308800.0,2020-06-16 12-PM,BTCUSD,9597.21,9597.21,9597.21,9597.21,0.0,0.0
1592305200.0,2020-06-16 11-AM,BTCUSD,9550,9597.21,9550,9597.21,0.001155,11.07
1592301600.0,2020-06-16 10-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592298000.0,2020-06-16 09-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592294400.0,2020-06-16 08-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592290800.0,2020-06-16 07-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592287200.0,2020-06-16 06-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592283600.0,2020-06-16 05-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592280000.0,2020-06-16 04-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592276400.0,2020-06-16 03-AM,BTCUSD,9500,9550,9500,9550,0.01338,127.81
1592272800.0,2020-06-16 02-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592269200.0,2020-06-16 01-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592265600.0,2020-06-16 12-AM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592262000.0,2020-06-15 11-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592258400.0,2020-06-15 10-PM,BTCUSD,9500,9500,9500,9500,0.0,0.0
1592254800.0,2020-06-15 09-PM,BTCUSD,9495,9500,9495,9500,0.001224,11.63
1592251200.0,2020-06-15 08-PM,BTCUSD,9460,9495,9460,9495,0.02,189.9
1592247600.0,2020-06-15 07-PM,BTCUSD,9142.55,9460,9142.55,9460,0.02931,277.16
1592244000.0,2020-06-15 06-PM,BTCUSD,9142.55,9142.55,9142.55,9142.55,0.0,0.0
1592240400.0,2020-06-15 05-PM,BTCUSD,9142.55,9142.55,9142.55,9142.55,0.0,0.0
1592236800.0,2020-06-15 04-PM,BTCUSD,9142.55,9142.55,9142.55,9142.55,0.0,0.0
1592233200.0,2020-06-15 03-PM,BTCUSD,9142.55,9142.55,9142.55,9142.55,0.0,0.0
1592229600.0,2020-06-15 02-PM,BTCUSD,9100.77,9142.55,9100.77,9142.55,0.01217,111.3
1592226000.0,2020-06-15 01-PM,BTCUSD,9486.86,9486.86,9100.77,9100.77,0.01145,106.02
1592222400.0,2020-06-15 12-PM,BTCUSD,9486.86,9486.86,9486.86,9486.86,0.0,0.0
1592218800.0,2020-06-15 11-AM,BTCUSD,9486.86,9486.86,9486.86,9486.86,0.0,0.0
1592215200.0,2020-06-15 10-AM,BTCUSD,9101.55,9486.86,9101.55,9486.86,0.005956,56.5
1592211600.0,2020-06-15 09-AM,BTCUSD,9100.01,9101.55,9100.01,9101.55,0.0006571,5.981
1592208000.0,2020-06-15 08-AM,BTCUSD,9100,9490,9100,9100.01,0.151,1378.9
1592204400.0,2020-06-15 07-AM,BTCUSD,9100,9400,9100,9100,1.18,10748.57
1592200800.0,2020-06-15 06-AM,BTCUSD,9200,9200,9100,9100,0.2826,2573.38
1592197200.0,2020-06-15 05-AM,BTCUSD,9278.12,9278.12,9200,9200,0.9042,8319.21
1592193600.0,2020-06-15 04-AM,BTCUSD,9278.12,9278.12,9278.12,9278.12,0.0,0.0
1592190000.0,2020-06-15 03-AM,BTCUSD,9278.12,9278.12,9278.12,9278.12,0.0,0.0
1592186400.0,2020-06-15 02-AM,BTCUSD,9278.12,9278.12,9278.12,9278.12,0.0,0.0
1592182800.0,2020-06-15 01-AM,BTCUSD,9486.4,9486.4,9278.12,9278.12,0.06472,600.46
1592179200.0,2020-06-15 12-AM,BTCUSD,9486.4,9486.4,9486.4,9486.4,0.0,0.0
1592175600.0,2020-06-14 11-PM,BTCUSD,9486.4,9486.4,9486.4,9486.4,0.0,0.0
1592172000.0,2020-06-14 10-PM,BTCUSD,9486.4,9486.4,9486.4,9486.4,0.0,0.0
1592168400.0,2020-06-14 09-PM,BTCUSD,9486.4,9486.4,9486.4,9486.4,0.0,0.0
1592164800.0,2020-06-14 08-PM,BTCUSD,9483.76,9486.4,9483.76,9486.4,0.003373,32.0
1592161200.0,2020-06-14 07-PM,BTCUSD,9483.76,9483.76,9483.76,9483.76,0.0,0.0
1592157600.0,2020-06-14 06-PM,BTCUSD,9419.99,9483.76,9419.99,9483.76,0.1344,1274.95
1592154000.0,2020-06-14 05-PM,BTCUSD,9278.12,9419.99,9278.12,9419.99,0.02335,219.99
1592150400.0,2020-06-14 04-PM,BTCUSD,9278.12,9278.12,9278.12,9278.12,0.0,0.0
1592146800.0,2020-06-14 03-PM,BTCUSD,9278.12,9278.12,9278.12,9278.12,0.0,0.0
1592143200.0,2020-06-14 02-PM,BTCUSD,9399.97,9399.97,9278.12,9278.12,0.6169,5734.43
1592139600.0,2020-06-14 01-PM,BTCUSD,9554.99,9554.99,9399.97,9399.97,0.01788,168.09
1592136000.0,2020-06-14 12-PM,BTCUSD,9554.99,9554.99,9554.99,9554.99,0.0,0.0
1592132400.0,2020-06-14 11-AM,BTCUSD,9554.99,9554.99,9554.99,9554.99,0.0,0.0
1592128800.0,2020-06-14 10-AM,BTCUSD,9550,9554.99,9550,9554.99,0.01,95.58
1592125200.0,2020-06-14 09-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592121600.0,2020-06-14 08-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592118000.0,2020-06-14 07-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592114400.0,2020-06-14 06-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592110800.0,2020-06-14 05-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592107200.0,2020-06-14 04-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592103600.0,2020-06-14 03-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592100000.0,2020-06-14 02-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592096400.0,2020-06-14 01-AM,BTCUSD,9550,9550,9550,9550,0.0,0.0
1592092800.0,2020-06-14 12-AM,BTCUSD,9549.99,9550,9549.99,9550,0.001063,10.15
1592089200.0,2020-06-13 11-PM,BTCUSD,9549.99,9549.99,9549.99,9549.99,0.0,0.0
1592085600.0,2020-06-13 10-PM,BTCUSD,9549.99,9549.99,9549.99,9549.99,0.0,0.0
1592082000.0,2020-06-13 09-PM,BTCUSD,9350.01,9549.99,9350.01,9549.99,0.06094,581.97
1592078400.0,2020-06-13 08-PM,BTCUSD,9589.63,9589.63,9350.01,9350.01,0.06235,584.28
1592074800.0,2020-06-13 07-PM,BTCUSD,9589.63,9589.63,9589.63,9589.63,0.0,0.0
1592071200.0,2020-06-13 06-PM,BTCUSD,9377.01,9589.63,9377.01,9589.63,0.001043,10.0
1592067600.0,2020-06-13 05-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592064000.0,2020-06-13 04-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592060400.0,2020-06-13 03-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592056800.0,2020-06-13 02-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592053200.0,2020-06-13 01-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592049600.0,2020-06-13 12-PM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592046000.0,2020-06-13 11-AM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592042400.0,2020-06-13 10-AM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592038800.0,2020-06-13 09-AM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592035200.0,2020-06-13 08-AM,BTCUSD,9377.01,9377.01,9377.01,9377.01,0.0,0.0
1592031600.0,2020-06-13 07-AM,BTCUSD,9599.9,9599.9,9377.01,9377.01,0.01329,124.66
1592028000.0,2020-06-13 06-AM,BTCUSD,9450,9599.9,9450,9599.9,0.001719,16.5
1592024400.0,2020-06-13 05-AM,BTCUSD,9450,9450,9450,9450,0.0,0.0
1592020800.0,2020-06-13 04-AM,BTCUSD,9450,9450,9450,9450,0.0,0.0
1592017200.0,2020-06-13 03-AM,BTCUSD,9450,9450,9450,9450,0.0,0.0
1592013600.0,2020-06-13 02-AM,BTCUSD,9450,9450,9450,9450,0.0,0.0
1592010000.0,2020-06-13 01-AM,BTCUSD,9409.07,9450,9409.07,9450,0.00612,57.83
1592006400.0,2020-06-13 12-AM,BTCUSD,9409.07,9409.07,9409.07,9409.07,0.0,0.0
1592002800.0,2020-06-12 11-PM,BTCUSD,9409.07,9409.07,9409.07,9409.07,0.0,0.0
1591999200.0,2020-06-12 10-PM,BTCUSD,9409.07,9409.07,9409.07,9409.07,0.0,0.0
1591995600.0,2020-06-12 09-PM,BTCUSD,9599.9,9599.9,9409.07,9409.07,0.00075,7.057
1591992000.0,2020-06-12 08-PM,BTCUSD,9599.9,9599.9,9599.9,9599.9,0.0,0.0
1591988400.0,2020-06-12 07-PM,BTCUSD,9599.9,9599.9,9599.9,9599.9,0.0,0.0
1591984800.0,2020-06-12 06-PM,BTCUSD,9599.9,9599.9,9599.9,9599.9,0.0,0.0
1591981200.0,2020-06-12 05-PM,BTCUSD,9599.9,9599.9,9599.9,9599.9,0.0,0.0
1591977600.0,2020-06-12 04-PM,BTCUSD,9472.05,9599.9,9472.05,9599.9,0.2052,1967.47
1591974000.0,2020-06-12 03-PM,BTCUSD,9472.05,9472.05,9472.05,9472.05,0.0,0.0
1591970400.0,2020-06-12 02-PM,BTCUSD,9597.89,9597.89,9472,9472.05,0.03357,317.98
1591966800.0,2020-06-12 01-PM,BTCUSD,9597.89,9597.89,9597.89,9597.89,0.0,0.0
1591963200.0,2020-06-12 12-PM,BTCUSD,9518.68,9597.89,9518.68,9597.89,0.02308,221.49
1591959600.0,2020-06-12 11-AM,BTCUSD,9518.68,9518.68,9518.68,9518.68,0.0,0.0
1591956000.0,2020-06-12 10-AM,BTCUSD,9377.12,9518.68,9377.12,9518.68,0.006966,66.31
1591952400.0,2020-06-12 09-AM,BTCUSD,9377.12,9377.12,9377.12,9377.12,0.0,0.0
1591948800.0,2020-06-12 08-AM,BTCUSD,9377.12,9377.12,9377.12,9377.12,0.0,0.0
1591945200.0,2020-06-12 07-AM,BTCUSD,9355,9377.12,9355,9377.12,0.05332,500.0
1591941600.0,2020-06-12 06-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591938000.0,2020-06-12 05-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591934400.0,2020-06-12 04-AM,BTCUSD,9355,9355,9355,9355,0.1447,1353.85
1591930800.0,2020-06-12 03-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591927200.0,2020-06-12 02-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591923600.0,2020-06-12 01-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591920000.0,2020-06-12 12-AM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591916400.0,2020-06-11 11-PM,BTCUSD,9355,9355,9278.12,9355,0.1239,1150.83
1591912800.0,2020-06-11 10-PM,BTCUSD,9355,9355,9355,9355,0.0,0.0
1591909200.0,2020-06-11 09-PM,BTCUSD,9361.44,9410.82,9355,9355,0.01426,133.99
1591905600.0,2020-06-11 08-PM,BTCUSD,9328.36,9361.44,9300,9361.44,0.05309,494.96
1591902000.0,2020-06-11 07-PM,BTCUSD,9328.67,9328.67,9328.36,9328.36,1.498,13975.74
1591898400.0,2020-06-11 06-PM,BTCUSD,9328.37,9328.67,9328.37,9328.67,0.004192,39.1
1591894800.0,2020-06-11 05-PM,BTCUSD,9355,9355,9328.37,9328.37,0.1757,1639.96
1591891200.0,2020-06-11 04-PM,BTCUSD,9600,9600,9355,9355,1.182,11242.13
1591887600.0,2020-06-11 03-PM,BTCUSD,9700,9700,9600,9600,0.1525,1465.35
1591884000.0,2020-06-11 02-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
1591880400.0,2020-06-11 01-PM,BTCUSD,9750,9750,9700,9700,0.1273,1234.94
1591876800.0,2020-06-11 12-PM,BTCUSD,9800,9800,9750,9750,0.02801,273.75
1591873200.0,2020-06-11 11-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591869600.0,2020-06-11 10-AM,BTCUSD,9887.93,9887.93,9800,9800,0.00102,10.0
1591866000.0,2020-06-11 09-AM,BTCUSD,9887.93,9887.93,9887.93,9887.93,0.0,0.0
1591862400.0,2020-06-11 08-AM,BTCUSD,9817,9887.93,9817,9887.93,0.001011,10.0
1591858800.0,2020-06-11 07-AM,BTCUSD,9817,9817,9817,9817,0.0,0.0
1591855200.0,2020-06-11 06-AM,BTCUSD,9832.44,9832.44,9817,9817,0.02,196.34
1591851600.0,2020-06-11 05-AM,BTCUSD,9832.44,9832.44,9832.44,9832.44,0.0,0.0
1591848000.0,2020-06-11 04-AM,BTCUSD,9832.44,9832.44,9832.44,9832.44,0.0,0.0
1591844400.0,2020-06-11 03-AM,BTCUSD,9861.74,9861.74,9832.44,9832.44,0.004632,45.54
1591840800.0,2020-06-11 02-AM,BTCUSD,9886.36,9889.8,9861.74,9861.74,0.009573,94.46
1591837200.0,2020-06-11 01-AM,BTCUSD,9885,9900,9882.43,9886.36,0.1364,1349.59
1591833600.0,2020-06-11 12-AM,BTCUSD,9885,9885,9885,9885,0.0,0.0
1591830000.0,2020-06-10 11-PM,BTCUSD,9885,9885,9885,9885,0.0,0.0
1591826400.0,2020-06-10 10-PM,BTCUSD,9880,9885,9880,9885,0.0007788,7.698
1591822800.0,2020-06-10 09-PM,BTCUSD,9880,9880,9880,9880,0.0,0.0
1591819200.0,2020-06-10 08-PM,BTCUSD,9780.26,9880,9780.26,9880,0.004613,45.58
1591815600.0,2020-06-10 07-PM,BTCUSD,9780.26,9780.26,9780.26,9780.26,0.03885,379.94
1591812000.0,2020-06-10 06-PM,BTCUSD,9948.23,9948.23,9780.26,9780.26,0.1803,1781.08
1591808400.0,2020-06-10 05-PM,BTCUSD,9948.23,9948.23,9948.23,9948.23,0.0,0.0
1591804800.0,2020-06-10 04-PM,BTCUSD,9948.23,9948.23,9948.23,9948.23,0.0,0.0
1591801200.0,2020-06-10 03-PM,BTCUSD,9764.95,9948.23,9764.95,9948.23,0.1909,1889.49
1591797600.0,2020-06-10 02-PM,BTCUSD,9764.95,9764.95,9764.95,9764.95,0.0,0.0
1591794000.0,2020-06-10 01-PM,BTCUSD,9764.95,9764.95,9764.95,9764.95,0.0,0.0
1591790400.0,2020-06-10 12-PM,BTCUSD,9780,9805.66,9764.94,9764.95,0.02794,273.07
1591786800.0,2020-06-10 11-AM,BTCUSD,9780,9780,9780,9780,0.0,0.0
1591783200.0,2020-06-10 10-AM,BTCUSD,9780,9780,9780,9780,0.0,0.0
1591779600.0,2020-06-10 09-AM,BTCUSD,9780,9780,9780,9780,0.0,0.0
1591776000.0,2020-06-10 08-AM,BTCUSD,9780,9780,9780,9780,0.0,0.0
1591772400.0,2020-06-10 07-AM,BTCUSD,9800,9800,9780,9780,0.07074,691.82
1591768800.0,2020-06-10 06-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591765200.0,2020-06-10 05-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591761600.0,2020-06-10 04-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591758000.0,2020-06-10 03-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591754400.0,2020-06-10 02-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591750800.0,2020-06-10 01-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591747200.0,2020-06-10 12-AM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591743600.0,2020-06-09 11-PM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591740000.0,2020-06-09 10-PM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591736400.0,2020-06-09 09-PM,BTCUSD,9790.15,9800,9790.15,9800,0.04049,396.81
1591732800.0,2020-06-09 08-PM,BTCUSD,9790.15,9790.15,9790.15,9790.15,0.0,0.0
1591729200.0,2020-06-09 07-PM,BTCUSD,9790.15,9790.15,9790.15,9790.15,0.0,0.0
1591725600.0,2020-06-09 06-PM,BTCUSD,9800,9800,9790.15,9790.15,0.005915,57.91
1591722000.0,2020-06-09 05-PM,BTCUSD,9739.01,9800,9739.01,9800,0.004652,45.59
1591718400.0,2020-06-09 04-PM,BTCUSD,9739.01,9739.01,9739.01,9739.01,0.0,0.0
1591714800.0,2020-06-09 03-PM,BTCUSD,9739.01,9739.01,9739.01,9739.01,0.0,0.0
1591711200.0,2020-06-09 02-PM,BTCUSD,9739.01,9739.01,9739.01,9739.01,0.0,0.0
1591707600.0,2020-06-09 01-PM,BTCUSD,9700,9739.01,9700,9739.01,0.004789,46.64
1591704000.0,2020-06-09 12-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
1591700400.0,2020-06-09 11-AM,BTCUSD,9700,9700,9700,9700,0.0,0.0
1591696800.0,2020-06-09 10-AM,BTCUSD,9700,9922.88,9700,9700,0.011,108.63
1591693200.0,2020-06-09 09-AM,BTCUSD,9602.99,9922.88,9602.99,9700,0.2236,2213.66
1591689600.0,2020-06-09 08-AM,BTCUSD,9686.95,9686.95,9602.99,9602.99,0.1,960.72
1591686000.0,2020-06-09 07-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591682400.0,2020-06-09 06-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591678800.0,2020-06-09 05-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591675200.0,2020-06-09 04-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591671600.0,2020-06-09 03-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591668000.0,2020-06-09 02-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591664400.0,2020-06-09 01-AM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591660800.0,2020-06-09 12-AM,BTCUSD,9686.95,9800,9686.95,9686.95,0.1157,1131.76
1591657200.0,2020-06-08 11-PM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591653600.0,2020-06-08 10-PM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591650000.0,2020-06-08 09-PM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591646400.0,2020-06-08 08-PM,BTCUSD,9808.79,9808.79,9686.95,9686.95,0.00317,30.71
1591642800.0,2020-06-08 07-PM,BTCUSD,9808.79,9808.79,9808.79,9808.79,0.0,0.0
1591639200.0,2020-06-08 06-PM,BTCUSD,9686.95,9808.79,9686.95,9808.79,0.02653,260.21
1591635600.0,2020-06-08 05-PM,BTCUSD,9686.95,9686.95,9686.95,9686.95,0.0,0.0
1591632000.0,2020-06-08 04-PM,BTCUSD,9800,9800,9686.95,9686.95,0.02907,283.61
1591628400.0,2020-06-08 03-PM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591624800.0,2020-06-08 02-PM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591621200.0,2020-06-08 01-PM,BTCUSD,9800,9800,9800,9800,0.004998,48.98
1591617600.0,2020-06-08 12-PM,BTCUSD,9800,9800,9800,9800,0.0,0.0
1591614000.0,2020-06-08 11-AM,BTCUSD,9700.3,9800,9700.3,9800,0.09135,895.2
1591610400.0,2020-06-08 10-AM,BTCUSD,9740,9740,9700.3,9700.3,0.132,1280.44
1591606800.0,2020-06-08 09-AM,BTCUSD,9740,9740,9740,9740,0.0,0.0
1591603200.0,2020-06-08 08-AM,BTCUSD,9740,9740,9740,9740,0.0,0.0
1591599600.0,2020-06-08 07-AM,BTCUSD,9750,9750,9740,9740,0.176,1713.96
1591596000.0,2020-06-08 06-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591592400.0,2020-06-08 05-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591588800.0,2020-06-08 04-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591585200.0,2020-06-08 03-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591581600.0,2020-06-08 02-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591578000.0,2020-06-08 01-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591574400.0,2020-06-08 12-AM,BTCUSD,9750,9750,9750,9750,0.0,0.0
1591570800.0,2020-06-07 11-PM,BTCUSD,9750,9750,9750,9750,0.1,975.0
1591567200.0,2020-06-07 10-PM,BTCUSD,9700,9750,9700,9750,0.1,975.0
1591563600.0,2020-06-07 09-PM,BTCUSD,9700,9700,9700,9700,0.0,0.0
1591560000.0,2020-06-07 08-PM,BTCUSD,9563.12,9700,9563.12,9700,0.0227,220.18
1591556400.0,2020-06-07 07-PM,BTCUSD,9563.13,9563.13,9563.12,9563.12,0.001168,11.17
1591552800.0,2020-06-07 06-PM,BTCUSD,9450,9563.13,9450,9563.13,0.2931,2770.47
1591549200.0,2020-06-07 05-PM,BTCUSD,9566.07,9566.07,9450,9450,0.000745,7.04
1591545600.0,2020-06-07 04-PM,BTCUSD,9566.07,9566.07,9566.07,9566.07,0.0,0.0
1591542000.0,2020-06-07 03-PM,BTCUSD,9526.55,9566.07,9500,9566.07,0.02604,247.65
