Gmt time,Open,High,Low,Close,Volume
08.03.2020 08:00:00.000,8765,8765,8720.01,8720.01,3.95
08.03.2020 07:00:00.000,8765,8765,8765,8765,0.001451
08.03.2020 06:00:00.000,8765,8765,8765,8765,0.0
08.03.2020 05:00:00.000,8800.39,8800.39,8765,8765,0.005153
08.03.2020 04:00:00.000,8800.39,8800.39,8800.39,8800.39,0.0
08.03.2020 03:00:00.000,8800.39,8800.39,8800.39,8800.39,0.0
08.03.2020 02:00:00.000,8800.39,8800.39,8800.39,8800.39,0.0
08.03.2020 01:00:00.000,8828.52,8828.52,8800.39,8800.39,0.14
08.03.2020 00:00:00.000,8880,8881.21,8828.52,8828.52,0.1001
07.03.2020 23:00:00.000,8880,8880,8880,8880,0.0
07.03.2020 22:00:00.000,8880,8880,8880,8880,0.0
07.03.2020 21:00:00.000,8880,8880,8880,8880,0.0
07.03.2020 20:00:00.000,8880,8880,8880,8880,0.0
07.03.2020 19:00:00.000,9092.23,9092.23,8880,8880,0.001126
07.03.2020 18:00:00.000,9092.23,9092.23,9092.23,9092.23,0.0
07.03.2020 17:00:00.000,9092.23,9092.23,9092.23,9092.23,0.0
07.03.2020 16:00:00.000,9151.15,9151.15,9092.23,9092.23,0.02597
07.03.2020 15:00:00.000,9151.15,9151.15,9151.15,9151.15,0.0
07.03.2020 14:00:00.000,9151.15,9151.15,9151.15,9151.15,0.0
07.03.2020 13:00:00.000,9151.15,9151.15,9151.15,9151.15,0.0
07.03.2020 12:00:00.000,9129.64,9151.15,9129.64,9151.15,0.003278
07.03.2020 11:00:00.000,9136.1,9136.1,9116.14,9129.64,0.006774
07.03.2020 10:00:00.000,9136.1,9136.1,9136.1,9136.1,0.0
07.03.2020 09:00:00.000,9140.62,9140.62,8872.6,9136.1,2.142
07.03.2020 08:00:00.000,9150,9150,9140.62,9140.62,0.00384
07.03.2020 07:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 06:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 05:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 04:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 03:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 02:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 01:00:00.000,9150,9150,9150,9150,0.0
07.03.2020 00:00:00.000,9120,9150,9120,9150,0.2607
06.03.2020 23:00:00.000,9120,9120,9120,9120,0.0
06.03.2020 22:00:00.000,9120,9120,9120,9120,0.0
06.03.2020 21:00:00.000,9120,9120,9120,9120,0.0
06.03.2020 20:00:00.000,9096.96,9120,9096.96,9120,0.02291
06.03.2020 19:00:00.000,9096.96,9096.96,9096.96,9096.96,0.0
06.03.2020 18:00:00.000,9096.96,9096.96,9096.96,9096.96,0.0
06.03.2020 17:00:00.000,9096.96,9096.96,9096.96,9096.96,0.004167
06.03.2020 16:00:00.000,9122.83,9122.83,9096.96,9096.96,0.05884
06.03.2020 15:00:00.000,9122.83,9122.83,9122.83,9122.83,0.0
06.03.2020 14:00:00.000,9122.83,9122.83,9122.83,9122.83,0.0
06.03.2020 13:00:00.000,8806.5,9142.4,8806.5,9122.83,0.004808
06.03.2020 12:00:00.000,8806.5,8806.5,8806.5,8806.5,0.0
06.03.2020 11:00:00.000,9150,9150,8806.5,8806.5,0.007837
06.03.2020 10:00:00.000,9140,9150,9140,9150,0.0234
06.03.2020 09:00:00.000,9120,9140,9120,9140,0.006186
06.03.2020 08:00:00.000,9137.11,9137.11,8832.64,9120,3.851
06.03.2020 07:00:00.000,9137.11,9137.11,9137.11,9137.11,0.0
06.03.2020 06:00:00.000,9140,9140,9137.11,9137.11,0.00404
06.03.2020 05:00:00.000,9140,9140,9140,9140,0.0
06.03.2020 04:00:00.000,9140,9140,9140,9140,0.0
06.03.2020 03:00:00.000,9140,9140,9140,9140,0.0
06.03.2020 02:00:00.000,9140,9140,9140,9140,0.0
06.03.2020 01:00:00.000,9140,9140,9140,9140,0.0
06.03.2020 00:00:00.000,9140,9140,9140,9140,0.0
05.03.2020 23:00:00.000,8995,9140,8995,9140,0.01381
05.03.2020 22:00:00.000,9099,9099,8995,8995,0.004536
05.03.2020 21:00:00.000,9099,9099,9099,9099,0.0
05.03.2020 20:00:00.000,9099,9099,9099,9099,0.0
05.03.2020 19:00:00.000,9099,9099,9099,9099,0.0
05.03.2020 18:00:00.000,9100,9100,9099,9099,0.0006514
05.03.2020 17:00:00.000,9064.14,9100,9064.14,9100,0.005707
05.03.2020 16:00:00.000,9064.14,9064.14,9064.14,9064.14,0.0
05.03.2020 15:00:00.000,9149.99,9149.99,9064.14,9064.14,0.09318
05.03.2020 14:00:00.000,9149.99,9149.99,9149.99,9149.99,0.0
05.03.2020 13:00:00.000,9149.99,9149.99,9149.99,9149.99,0.0
05.03.2020 12:00:00.000,9149.99,9149.99,9149.99,9149.99,0.0
05.03.2020 11:00:00.000,9149.99,9149.99,9149.99,9149.99,0.001093
05.03.2020 10:00:00.000,9149.98,9149.99,9149.98,9149.99,0.8512
05.03.2020 09:00:00.000,8884.87,9149.98,8884.87,9149.98,0.2424
05.03.2020 08:00:00.000,9000,9000,8884.87,8884.87,0.01469
05.03.2020 07:00:00.000,9000,9000,9000,9000,0.001111
05.03.2020 06:00:00.000,8617.74,9000,8617.74,9000,0.01097
05.03.2020 05:00:00.000,8617.74,8617.74,8617.74,8617.74,0.0
05.03.2020 04:00:00.000,8617.74,8617.74,8617.74,8617.74,0.0
05.03.2020 03:00:00.000,8617.74,8617.74,8617.74,8617.74,0.0
05.03.2020 02:00:00.000,8900,8900,8617.74,8617.74,0.00069
05.03.2020 01:00:00.000,8900,8900,8900,8900,0.0
05.03.2020 00:00:00.000,8900,8900,8900,8900,0.0
04.03.2020 23:00:00.000,8549.07,8900,8549.07,8900,0.003409
04.03.2020 22:00:00.000,8549.07,8549.07,8549.07,8549.07,0.0
04.03.2020 21:00:00.000,8549.07,8549.07,8549.07,8549.07,0.0
04.03.2020 20:00:00.000,9007.4,9007.4,8549.07,8549.07,0.003562
04.03.2020 19:00:00.000,9007.4,9007.4,9007.4,9007.4,0.0
04.03.2020 18:00:00.000,9050,9050,9007.4,9007.4,0.007356
04.03.2020 17:00:00.000,9050,9050,9050,9050,0.0
04.03.2020 16:00:00.000,8900.33,9050,8471.49,9050,0.02994
04.03.2020 15:00:00.000,8900.33,8900.33,8900.33,8900.33,0.0
04.03.2020 14:00:00.000,8900.33,8900.33,8900.33,8900.33,0.0
04.03.2020 13:00:00.000,8301,8900.33,8301,8900.33,0.3463
04.03.2020 12:00:00.000,8301,8301,8301,8301,0.0
04.03.2020 11:00:00.000,8790.04,8790.04,8301,8301,0.054
04.03.2020 10:00:00.000,8879.98,8879.98,8790,8790.04,0.04596
04.03.2020 09:00:00.000,8879.98,8879.98,8879.98,8879.98,0.0
04.03.2020 08:00:00.000,8879.98,8879.98,8879.98,8879.98,0.0
04.03.2020 07:00:00.000,8898.43,8898.43,8879.98,8879.98,0.01594
04.03.2020 06:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 05:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 04:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 03:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 02:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 01:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
04.03.2020 00:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
03.03.2020 23:00:00.000,8898.43,8898.43,8898.43,8898.43,0.0
03.03.2020 22:00:00.000,8717.44,8898.43,8717.44,8898.43,0.2979
03.03.2020 21:00:00.000,8717.44,8717.44,8717.44,8717.44,0.0
03.03.2020 20:00:00.000,8717.44,8717.44,8717.44,8717.44,0.0
03.03.2020 19:00:00.000,8718,8781,8717.44,8717.44,0.04563
03.03.2020 18:00:00.000,8720,8720,8718,8718,0.004946
03.03.2020 17:00:00.000,8720,8720,8720,8720,0.0
03.03.2020 16:00:00.000,8757.19,8757.19,8720,8720,0.001
03.03.2020 15:00:00.000,8770.86,8800,8757.19,8757.19,0.08038
03.03.2020 14:00:00.000,8770.87,8775.01,8770.86,8770.86,0.3103
03.03.2020 13:00:00.000,8810.04,9053.38,8770.87,8770.87,0.00588
03.03.2020 12:00:00.000,8800,8810.04,8800,8810.04,0.01107
03.03.2020 11:00:00.000,8800,8800,8800,8800,0.0
03.03.2020 10:00:00.000,8800,8800,8800,8800,0.0
03.03.2020 09:00:00.000,9067.28,9067.28,8800,8800,0.04545
03.03.2020 08:00:00.000,9067.28,9067.28,9067.28,9067.28,0.0
03.03.2020 07:00:00.000,9067.28,9067.28,9067.28,9067.28,0.0
03.03.2020 06:00:00.000,9067.28,9067.28,9067.28,9067.28,0.0
03.03.2020 05:00:00.000,8850,9067.28,8850,9067.28,0.002417
03.03.2020 04:00:00.000,8850,8850,8850,8850,0.0
03.03.2020 03:00:00.000,8850,8850,8850,8850,0.0
03.03.2020 02:00:00.000,8770,8850,8770,8850,0.005468
03.03.2020 01:00:00.000,8770,8770,8770,8770,0.00059
03.03.2020 00:00:00.000,8770,8770,8770,8770,0.0
02.03.2020 23:00:00.000,8770,8770,8770,8770,0.0
02.03.2020 22:00:00.000,9289.2,9289.2,8770,8770,0.002284
02.03.2020 21:00:00.000,9289.2,9289.2,9289.2,9289.2,0.0
02.03.2020 20:00:00.000,9289.2,9289.2,9289.2,9289.2,0.0
02.03.2020 19:00:00.000,9289.2,9289.2,9289.2,9289.2,0.0
02.03.2020 18:00:00.000,9289.2,9289.2,9289.2,9289.2,0.0
02.03.2020 17:00:00.000,9299.99,9299.99,9220,9289.2,0.006448
02.03.2020 16:00:00.000,9299.99,9299.99,9299.99,9299.99,0.0
02.03.2020 15:00:00.000,9299.99,9299.99,9299.99,9299.99,0.0
02.03.2020 14:00:00.000,9299.99,9299.99,9299.99,9299.99,0.0
02.03.2020 13:00:00.000,8800,9299.99,8800,9299.99,0.6163
02.03.2020 12:00:00.000,8699.67,8800,8699.67,8800,0.01141
02.03.2020 11:00:00.000,8699.67,8699.67,8699.67,8699.67,0.0
02.03.2020 10:00:00.000,8699.67,8699.67,8699.67,8699.67,0.0
02.03.2020 09:00:00.000,8300.01,8699.67,8300.01,8699.67,0.2352
02.03.2020 08:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 07:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 06:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 05:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 04:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 03:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 02:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 01:00:00.000,8300.01,8300.01,8300.01,8300.01,0.0
02.03.2020 00:00:00.000,8300.02,8300.02,8300.01,8300.01,0.01394
01.03.2020 23:00:00.000,8300.02,8300.02,8300.02,8300.02,0.0
01.03.2020 22:00:00.000,8300.02,8300.02,8300.02,8300.02,0.0
01.03.2020 21:00:00.000,8500,8500,8300.02,8300.02,0.011
01.03.2020 20:00:00.000,8500,8500,8500,8500,0.0
01.03.2020 19:00:00.000,8500,8500,8500,8500,0.0
01.03.2020 18:00:00.000,8523,8523,8500,8500,0.1855
01.03.2020 17:00:00.000,8575.34,8575.34,8523,8523,0.08537
01.03.2020 16:00:00.000,8529.1,8579.3,8529.1,8575.34,0.5485
01.03.2020 15:00:00.000,8529.34,8529.34,8529.1,8529.1,0.00166
01.03.2020 14:00:00.000,8529.34,8529.34,8529.34,8529.34,0.0
01.03.2020 13:00:00.000,8529.34,8529.34,8529.34,8529.34,0.0
01.03.2020 12:00:00.000,8529.34,8529.34,8529.34,8529.34,0.0
01.03.2020 11:00:00.000,8529.34,8529.34,8529.34,8529.34,0.0
01.03.2020 10:00:00.000,8529.34,8529.34,8529.34,8529.34,0.0
01.03.2020 09:00:00.000,8800,8800,8529.34,8529.34,0.002355
01.03.2020 08:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 07:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 06:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 05:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 04:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 03:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 02:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 01:00:00.000,8800,8800,8800,8800,0.0
01.03.2020 00:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 23:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 22:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 21:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 20:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 19:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 18:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 17:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 16:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 15:00:00.000,8800,8800,8800,8800,0.0
29.02.2020 14:00:00.000,8526.72,8800,8526.72,8800,0.001482
29.02.2020 13:00:00.000,8526.72,8526.72,8526.72,8526.72,0.0
29.02.2020 12:00:00.000,8526.72,8526.72,8526.72,8526.72,0.0
29.02.2020 11:00:00.000,8937,8937,8526.72,8526.72,0.0006
29.02.2020 10:00:00.000,8937,8937,8937,8937,0.0
29.02.2020 09:00:00.000,8885,8937,8885,8937,0.002591
29.02.2020 08:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 07:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 06:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 05:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 04:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 03:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 02:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 01:00:00.000,8885,8885,8885,8885,0.0
29.02.2020 00:00:00.000,8885,8885,8885,8885,0.0
28.02.2020 23:00:00.000,8884.99,8885,8884.99,8885,0.03071
28.02.2020 22:00:00.000,8806.77,8884.99,8806.77,8884.99,0.09379
28.02.2020 21:00:00.000,8806.77,8806.77,8806.77,8806.77,0.0
28.02.2020 20:00:00.000,8502.01,8806.77,8502.01,8806.77,0.0141
28.02.2020 19:00:00.000,8503.14,8600.01,8502.01,8502.01,0.004602
28.02.2020 18:00:00.000,8503.14,8503.14,8503.14,8503.14,0.0
28.02.2020 17:00:00.000,8503.14,8503.14,8503.14,8503.14,0.0
28.02.2020 16:00:00.000,8893.47,8893.47,8503.14,8503.14,0.0007696
28.02.2020 15:00:00.000,8893.47,8893.47,8893.47,8893.47,0.0
28.02.2020 14:00:00.000,8501.01,8893.47,8501.01,8893.47,0.08823
28.02.2020 13:00:00.000,8501.01,8501.01,8501.01,8501.01,0.0
28.02.2020 12:00:00.000,8750,8750,8501.01,8501.01,0.2355
28.02.2020 11:00:00.000,8620,8750,8620,8750,0.4528
28.02.2020 10:00:00.000,8700,8700,8620,8620,0.0009995
28.02.2020 09:00:00.000,9041.45,9041.45,8700,8700,0.02456
28.02.2020 08:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 07:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 06:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 05:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 04:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 03:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 02:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 01:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
28.02.2020 00:00:00.000,9041.45,9041.45,9041.45,9041.45,0.0
27.02.2020 23:00:00.000,8805,9041.45,8805,9041.45,0.2628
27.02.2020 22:00:00.000,8817.36,8817.36,8805,8805,0.3717
27.02.2020 21:00:00.000,9041.99,9041.99,8817.29,8817.36,0.2931
27.02.2020 20:00:00.000,9041.99,9041.99,9041.99,9041.99,0.0
27.02.2020 19:00:00.000,9041.99,9041.99,9041.99,9041.99,0.0
27.02.2020 18:00:00.000,9041.99,9041.99,9041.99,9041.99,0.0
27.02.2020 17:00:00.000,9024,9041.99,9024,9041.99,0.004906
27.02.2020 16:00:00.000,9020.77,9024,9019.99,9024,0.1808
27.02.2020 15:00:00.000,9020.73,9020.77,9020.73,9020.77,0.001362
27.02.2020 14:00:00.000,9019.35,9020.73,9019.35,9020.73,0.03382
27.02.2020 13:00:00.000,9019.35,9019.35,9019.35,9019.35,0.0
27.02.2020 12:00:00.000,9042.73,9042.73,9019.35,9019.35,0.005544
27.02.2020 11:00:00.000,9042.73,9042.73,9042.73,9042.73,0.0
27.02.2020 10:00:00.000,9023.03,9042.73,8987.03,9042.73,0.003979
27.02.2020 09:00:00.000,8520,9023.03,8520,9023.03,0.1123
27.02.2020 08:00:00.000,8520,8520,8520,8520,0.0
27.02.2020 07:00:00.000,8520,8520,8520,8520,0.0
27.02.2020 06:00:00.000,8520,8520,8520,8520,0.0
27.02.2020 05:00:00.000,8550.01,8951.2,8520,8520,0.02488
27.02.2020 04:00:00.000,8550.01,8550.01,8550.01,8550.01,0.0
27.02.2020 03:00:00.000,8550.01,8550.01,8550.01,8550.01,0.0
27.02.2020 02:00:00.000,8550.01,8550.01,8550.01,8550.01,0.0
27.02.2020 01:00:00.000,8713.01,8713.01,8550.01,8550.01,0.518
27.02.2020 00:00:00.000,8750.01,8750.01,8713.01,8713.01,0.002086
26.02.2020 23:00:00.000,9096.59,9096.59,8750.01,8750.01,0.1368
26.02.2020 22:00:00.000,9096.59,9096.59,9096.59,9096.59,0.0
26.02.2020 21:00:00.000,9096.59,9096.59,9096.59,9096.59,0.0
26.02.2020 20:00:00.000,8650.11,9096.59,8650.11,9096.59,0.0007695
26.02.2020 19:00:00.000,8650.11,8650.11,8650.11,8650.11,0.0
26.02.2020 18:00:00.000,8650.02,8650.12,8650.02,8650.11,0.442
26.02.2020 17:00:00.000,8591,8650.02,8591,8650.02,0.05578
26.02.2020 16:00:00.000,9000,9156.63,8591,8591,0.2854
26.02.2020 15:00:00.000,9125.01,9125.02,9000,9000,0.895
26.02.2020 14:00:00.000,9125,9125.01,9125,9125.01,0.03935
26.02.2020 13:00:00.000,9417.29,9419.97,9125,9125,0.1002
26.02.2020 12:00:00.000,9417.29,9417.29,9417.29,9417.29,0.0
26.02.2020 11:00:00.000,9300,9417.29,9150,9417.29,0.02986
26.02.2020 10:00:00.000,9401.96,9401.96,9300,9300,0.2024
26.02.2020 09:00:00.000,9150,9448.49,9150,9401.96,0.03008
26.02.2020 08:00:00.000,9200,9200,9150,9150,0.06513
26.02.2020 07:00:00.000,9200,9200,9200,9200,0.0
26.02.2020 06:00:00.000,9200,9200,9200,9200,0.0
26.02.2020 05:00:00.000,9200,9200,9200,9200,0.05836
26.02.2020 04:00:00.000,9220,9220,9200,9200,0.1358
26.02.2020 03:00:00.000,9576,9576,9220,9220,0.07341
26.02.2020 02:00:00.000,9330,9576,9330,9576,0.0008986
26.02.2020 01:00:00.000,9566.05,9566.05,9330,9330,0.02306
26.02.2020 00:00:00.000,9566.05,9566.05,9566.05,9566.05,0.0
25.02.2020 23:00:00.000,9566.05,9566.05,9566.05,9566.05,0.0
25.02.2020 22:00:00.000,9566.05,9566.05,9566.05,9566.05,0.0
25.02.2020 21:00:00.000,9566.05,9566.05,9566.05,9566.05,0.0
25.02.2020 20:00:00.000,9619.97,9619.97,9566.05,9566.05,0.001433
25.02.2020 19:00:00.000,9696.32,9696.32,9350.01,9619.97,0.00277
25.02.2020 18:00:00.000,9696.32,9696.32,9696.32,9696.32,0.0
25.02.2020 17:00:00.000,9380,9696.32,9380,9696.32,0.0006188
25.02.2020 16:00:00.000,9694.04,9872,9380,9380,1.204
25.02.2020 15:00:00.000,9622.69,9723.26,9544,9694.04,0.2736
25.02.2020 14:00:00.000,9622.69,9622.69,9622.69,9622.69,0.0
25.02.2020 13:00:00.000,9709.59,9871.9,9622.69,9622.69,0.2635
25.02.2020 12:00:00.000,9579.9,9780.04,9579.9,9709.59,0.161
25.02.2020 11:00:00.000,9620.38,9620.38,9579.9,9579.9,0.1372
25.02.2020 10:00:00.000,9522.02,9839.03,9522.02,9620.38,1.05
25.02.2020 09:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 08:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 07:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 06:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 05:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 04:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 03:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 02:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 01:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
25.02.2020 00:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
24.02.2020 23:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
24.02.2020 22:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
24.02.2020 21:00:00.000,9522.02,9522.02,9522.02,9522.02,0.0
24.02.2020 20:00:00.000,9620.04,9620.04,9522.02,9522.02,0.0226
24.02.2020 19:00:00.000,9620.04,9620.04,9620.04,9620.04,0.0
24.02.2020 18:00:00.000,9701.59,9701.59,9620.04,9620.04,0.02282
24.02.2020 17:00:00.000,9713.24,9713.24,9701.59,9701.59,0.0363
24.02.2020 16:00:00.000,9963.56,9963.56,9713.24,9713.24,0.3804
24.02.2020 15:00:00.000,9823.02,9963.56,9722,9963.56,0.02016
24.02.2020 14:00:00.000,9823.02,9823.02,9823.02,9823.02,0.0
24.02.2020 13:00:00.000,9889,9998.2,9722.01,9823.02,0.05893
24.02.2020 12:00:00.000,10002.46,10002.46,9889,9889,0.004553
24.02.2020 11:00:00.000,10002.46,10002.46,10002.46,10002.46,0.0
24.02.2020 10:00:00.000,10002.46,10002.46,10002.46,10002.46,0.0
24.02.2020 09:00:00.000,9766.33,10002.46,9766.33,10002.46,0.001319
24.02.2020 08:00:00.000,9766.33,9766.33,9766.33,9766.33,0.0
24.02.2020 07:00:00.000,9800.01,9800.01,9766.33,9766.33,0.01236
24.02.2020 06:00:00.000,9800.01,9800.01,9800.01,9800.01,0.01822
24.02.2020 05:00:00.000,9800.01,9800.01,9800.01,9800.01,0.0
24.02.2020 04:00:00.000,9800.01,9800.01,9800.01,9800.01,0.01916
24.02.2020 03:00:00.000,9820,9820,9800.01,9800.01,0.0171
24.02.2020 02:00:00.000,10044,10044,9820,9820,0.003927
24.02.2020 01:00:00.000,10044,10044,10044,10044,0.0
24.02.2020 00:00:00.000,10000,10044,10000,10044,0.001
23.02.2020 23:00:00.000,9900,10000,9900,10000,0.3846
23.02.2020 22:00:00.000,9900,9900,9900,9900,0.0
23.02.2020 21:00:00.000,9900,9900,9900,9900,0.0
23.02.2020 20:00:00.000,9900,9900,9900,9900,0.01522
23.02.2020 19:00:00.000,9999.97,9999.97,9900,9900,0.03204
23.02.2020 18:00:00.000,9999.97,9999.97,9999.97,9999.97,0.0
23.02.2020 17:00:00.000,9999.97,9999.97,9999.97,9999.97,0.0
23.02.2020 16:00:00.000,9999.97,9999.97,9999.97,9999.97,0.0
23.02.2020 15:00:00.000,9999.97,9999.97,9999.97,9999.97,0.0
23.02.2020 14:00:00.000,9999.97,9999.97,9999.97,9999.97,0.0
23.02.2020 13:00:00.000,9711.17,9999.97,9711.17,9999.97,0.07495
23.02.2020 12:00:00.000,9999.97,9999.97,9711.17,9711.17,0.0775
23.02.2020 11:00:00.000,9970,9999.97,9970,9999.97,0.03064
23.02.2020 10:00:00.000,9900,9970,9900,9970,0.003503
23.02.2020 09:00:00.000,9900,9900,9900,9900,0.0
23.02.2020 08:00:00.000,9900,9900,9900,9900,0.0
23.02.2020 07:00:00.000,9900,9900,9900,9900,0.0
23.02.2020 06:00:00.000,9864.58,9900,9864.58,9900,0.0005558
23.02.2020 05:00:00.000,9864.58,9864.58,9864.58,9864.58,0.0
23.02.2020 04:00:00.000,9620,9864.58,9620,9864.58,0.3339
23.02.2020 03:00:00.000,9620,9620,9620,9620,0.0
23.02.2020 02:00:00.000,9620,9620,9620,9620,0.0
23.02.2020 01:00:00.000,9620,9620,9620,9620,0.0
23.02.2020 00:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 23:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 22:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 21:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 20:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 19:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 18:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 17:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 16:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 15:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 14:00:00.000,9620,9620,9620,9620,0.0
22.02.2020 13:00:00.000,9650,9799.96,9620,9620,0.007089
22.02.2020 12:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 11:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 10:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 09:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 08:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 07:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 06:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 05:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 04:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 03:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 02:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 01:00:00.000,9650,9650,9650,9650,0.0
22.02.2020 00:00:00.000,9650,9650,9650,9650,0.0
21.02.2020 23:00:00.000,9650,9650,9650,9650,0.0
21.02.2020 22:00:00.000,9650,9650,9650,9650,0.0
21.02.2020 21:00:00.000,9650,9650,9650,9650,0.0
21.02.2020 20:00:00.000,9800,9800,9650,9650,0.002495
21.02.2020 19:00:00.000,9700,9800,9700,9800,0.002237
21.02.2020 18:00:00.000,9740,9740,9699.99,9700,0.1483
21.02.2020 17:00:00.000,9740,9740.02,9740,9740,0.005607
21.02.2020 16:00:00.000,9740,9740,9740,9740,0.0
21.02.2020 15:00:00.000,9740,9740,9740,9740,0.0
21.02.2020 14:00:00.000,9601.48,9740,9601.48,9740,0.03556
21.02.2020 13:00:00.000,9601.48,9601.48,9601.48,9601.48,0.0
21.02.2020 12:00:00.000,9601.48,9601.48,9601.48,9601.48,0.0
21.02.2020 11:00:00.000,9601.48,9601.48,9601.48,9601.48,0.0
21.02.2020 10:00:00.000,9864.57,9864.57,9601.48,9601.48,0.01097
21.02.2020 09:00:00.000,9864.57,9864.57,9864.57,9864.57,0.0
21.02.2020 08:00:00.000,9864.57,9864.57,9864.57,9864.57,0.0
21.02.2020 07:00:00.000,9864.57,9864.57,9864.57,9864.57,0.0
21.02.2020 06:00:00.000,9853.63,9864.57,9853.63,9864.57,0.002241
21.02.2020 05:00:00.000,9853.63,9853.63,9853.63,9853.63,0.0
21.02.2020 04:00:00.000,9853.63,9853.63,9853.63,9853.63,0.0
